Plate Type,96 WELL PLATE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Eject plate on completion,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Set Temperature,Setpoint 25°C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Preheat before moving to next step,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Shake,Orbital: 0:05 (MM:SS),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Frequency: 282 cpm (3 mm),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Start Kinetic,Runtime 0:10:00 (HH:MM:SS), Interval 0:00:30, 21 Reads,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
    Read,Fluorescence Endpoint,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,A1..H7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Filter Set 1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,    Excitation: 540,  Emission: 590,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,    Optics: Top,  Gain: 50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Light Source: Xenon Flash,  Lamp Energy: High,  Standard Dynamic Range,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Read Speed: Normal,  Delay: 100 msec,  Measurements/Data Point: 10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Read Height: 6.25 mm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
End Kinetic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
540,590,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Time,T° 540,590,A1,A2,A3,A4,A5,A6,A7,A8,A9,A10,A11,A12,B1,B2,B3,B4,B5,B6,B7,B8,B9,B10,B11,B12,C1,C2,C3,C4,C5,C6,C7,C8,C9,C10,C11,C12,D1,D2,D3,D4,D5,D6,D7,D8,D9,D10,D11,D12,E1,E2,E3,E4,E5,E6,E7,E8,E9,E10,E11,E12,F1,F2,F3,F4,F5,F6,F7,F8,F9,F10,F11,F12,G1,G2,G3,G4,G5,G6,G7,G8,G9,G10,G11,G12,H1,H2,H3,H4,H5,H6,H7,H8,H9,H10,H11,H12
0:00:06,25,582,551,726,524,552,352,332,,,,,,720,654,766,536,564,323,305,,,,,,674,552,684,586,511,301,273,,,,,,785,668,643,540,445,242,231,,,,,,763,708,700,607,484,264,249,,,,,,845,870,722,704,618,296,268,,,,,,1028,893,985,672,583,295,274,,,,,,616,753,1203,733,609,342,321,,,,,,
0:00:36,25,1281,988,1119,766,762,383,343,,,,,,1488,1174,1198,759,759,343,320,,,,,,1501,1054,1089,854,691,322,274,,,,,,1589,1225,1011,794,597,263,235,,,,,,1510,1270,1067,880,648,282,261,,,,,,1509,1440,1076,1002,849,310,274,,,,,,1821,1466,1384,936,766,308,280,,,,,,1096,1182,1500,965,754,349,327,,,,,,
0:01:06,25,1996,1401,1495,1013,972,402,352,,,,,,2245,1685,1603,966,950,356,332,,,,,,2322,1577,1487,1133,859,337,273,,,,,,2392,1774,1385,1035,755,276,239,,,,,,2255,1814,1422,1141,811,293,264,,,,,,2155,2011,1422,1283,1046,323,279,,,,,,2604,2019,1780,1193,941,320,281,,,,,,1584,1591,1853,1184,901,359,334,,,,,,
0:01:36,25,2689,1814,1864,1252,1178,420,358,,,,,,2990,2156,1972,1174,1127,375,332,,,,,,3085,2103,1869,1352,1031,351,280,,,,,,3118,2312,1728,1268,891,288,242,,,,,,2949,2359,1776,1396,971,305,268,,,,,,2784,2546,1793,1559,1262,337,280,,,,,,3317,2542,2150,1447,1127,330,285,,,,,,2009,2009,2160,1412,1040,366,333,,,,,,
0:02:06,25,3341,2194,2216,1493,1375,442,358,,,,,,3661,2611,2358,1382,1317,385,335,,,,,,3802,2572,2236,1569,1201,367,280,,,,,,3809,2817,2073,1511,1050,301,245,,,,,,3609,2862,2124,1660,1156,316,273,,,,,,3372,3085,2186,1844,1462,351,285,,,,,,4034,3045,2512,1698,1302,345,289,,,,,,2294,2214,2484,1634,1175,373,336,,,,,,
0:02:36,25,3856,2569,2563,1729,1565,458,361,,,,,,4268,3071,2729,1577,1500,396,337,,,,,,4434,3017,2596,1799,1356,381,281,,,,,,4449,3317,2407,1746,1195,317,249,,,,,,4182,3343,2461,1917,1306,330,276,,,,,,3949,3536,2592,2113,1653,364,288,,,,,,4647,3524,2863,1944,1474,354,289,,,,,,2552,2469,2817,1838,1320,381,337,,,,,,
0:03:06,25,4358,2944,2900,1952,1774,483,363,,,,,,4860,3522,3044,1781,1666,409,336,,,,,,5031,3456,2932,2076,1509,395,285,,,,,,5026,3748,2727,1983,1341,332,249,,,,,,4738,3798,2783,2158,1472,342,278,,,,,,4451,4011,2953,2383,1878,378,293,,,,,,5230,3967,3199,2180,1658,367,295,,,,,,2783,2705,3173,2052,1451,384,342,,,,,,
0:03:36,25,4883,3291,3224,2183,1960,501,366,,,,,,5336,3892,3415,1963,1838,422,338,,,,,,5635,3869,3274,2283,1652,405,287,,,,,,5590,4199,3046,2196,1487,343,251,,,,,,5210,4249,3103,2399,1639,357,283,,,,,,4955,4455,3279,2649,2093,390,295,,,,,,5781,4384,3559,2441,1838,380,299,,,,,,3061,2906,3498,2249,1594,394,342,,,,,,
0:04:06,25,5328,3653,3530,2407,2150,516,370,,,,,,5884,4282,3699,2157,2000,427,338,,,,,,6090,4264,3589,2539,1817,417,289,,,,,,6059,4572,3353,2413,1619,356,256,,,,,,5677,4691,3422,2617,1803,364,287,,,,,,5443,4881,3595,2883,2299,401,302,,,,,,6251,4806,3848,2661,2003,391,301,,,,,,3346,3177,3775,2461,1727,398,345,,,,,,
0:04:36,25,5773,4018,3851,2623,2345,540,379,,,,,,6321,4647,4015,2333,2153,446,340,,,,,,6579,4654,3898,2697,1953,431,295,,,,,,6524,4972,3670,2629,1763,371,259,,,,,,6065,5126,3689,2850,1963,381,288,,,,,,5832,5255,3873,3138,2487,417,304,,,,,,6693,5196,4172,2900,2174,407,301,,,,,,3634,3427,4135,2658,1852,404,343,,,,,,
0:05:06,25,6233,4354,4125,2853,2543,555,382,,,,,,6771,5002,4296,2506,2309,450,345,,,,,,7062,4967,4156,2916,2077,438,296,,,,,,6926,5337,3912,2857,1916,384,265,,,,,,6462,5443,3958,3088,2133,397,292,,,,,,6266,5630,4163,3373,2691,430,304,,,,,,7101,5570,4470,3124,2326,418,307,,,,,,3906,3679,4404,2832,1983,407,350,,,,,,
0:05:36,25,6716,4603,4438,3081,2710,581,383,,,,,,7155,5312,4539,2677,2464,465,349,,,,,,7382,5285,4449,3112,2248,452,302,,,,,,7291,5682,4223,3057,2050,398,263,,,,,,6783,5775,4266,3297,2261,407,295,,,,,,6620,5991,4396,3597,2868,447,309,,,,,,7447,5887,4742,3336,2490,430,308,,,,,,4171,3960,4630,3031,2118,422,354,,,,,,
0:06:06,25,7019,4928,4716,3282,2893,595,387,,,,,,7465,5590,4838,2836,2612,469,354,,,,,,7738,5620,4719,3286,2414,463,308,,,,,,7586,5979,4453,3238,2169,406,268,,,,,,7057,6116,4546,3523,2438,423,298,,,,,,7011,6347,4637,3817,3026,457,315,,,,,,7813,6227,5006,3550,2654,441,314,,,,,,4416,4138,4914,3219,2240,425,354,,,,,,
0:06:36,25,7307,5205,4989,3479,3071,615,389,,,,,,7789,5862,5102,3004,2765,484,358,,,,,,8004,5901,4947,3495,2541,471,307,,,,,,7953,6300,4721,3474,2312,424,271,,,,,,7380,6450,4769,3739,2589,432,300,,,,,,7299,6676,4876,4041,3173,472,314,,,,,,8106,6511,5291,3743,2804,452,318,,,,,,4677,4411,5167,3401,2358,426,358,,,,,,
0:07:06,25,7660,5499,5235,3693,3248,635,396,,,,,,8109,6146,5351,3177,2926,493,363,,,,,,8267,6107,5238,3750,2706,480,315,,,,,,8234,6554,4972,3673,2432,436,270,,,,,,7549,6763,5027,3939,2747,446,306,,,,,,7639,6974,5132,4268,3318,486,319,,,,,,8391,6808,5576,3946,2973,465,323,,,,,,4841,4553,5416,3567,2494,440,362,,,,,,
0:07:36,25,7966,5784,5505,3907,3396,650,399,,,,,,8401,6396,5607,3345,3051,506,366,,,,,,8547,6473,5471,3889,2853,489,313,,,,,,8499,6842,5214,3855,2585,453,276,,,,,,7794,7025,5247,4130,2883,458,311,,,,,,7914,7187,5327,4493,3453,500,322,,,,,,8660,7054,5826,4160,3128,483,325,,,,,,5060,4717,5610,3742,2620,446,363,,,,,,
0:08:06,25,8292,6079,5718,4051,3588,672,403,,,,,,8628,6646,5825,3510,3204,517,368,,,,,,8782,6719,5679,4130,2994,504,316,,,,,,8725,7097,5461,4034,2704,466,276,,,,,,7954,7306,5483,4333,3030,472,312,,,,,,8227,7466,5503,4677,3597,512,327,,,,,,8854,7373,6009,4363,3267,492,326,,,,,,5205,4837,5887,3937,2755,455,363,,,,,,
0:08:36,25,8528,6337,5956,4246,3748,697,407,,,,,,8901,6920,6032,3664,3363,532,371,,,,,,8820,6969,5909,4291,3119,513,318,,,,,,8895,7347,5675,4226,2844,476,279,,,,,,8130,7541,5700,4526,3157,488,317,,,,,,8440,7720,5744,4888,3754,528,330,,,,,,9039,7553,6251,4537,3423,503,330,,,,,,5356,5014,6070,4095,2851,457,365,,,,,,
0:09:06,25,8830,6611,6175,4490,3906,719,411,,,,,,9123,7142,6255,3849,3505,544,377,,,,,,8975,7182,6152,4476,3248,526,320,,,,,,9094,7573,5911,4410,2961,494,285,,,,,,8254,7794,5893,4722,3308,500,321,,,,,,8673,7957,5949,5096,3884,539,330,,,,,,9140,7805,6466,4732,3585,517,334,,,,,,5473,5097,6299,4271,2972,465,371,,,,,,
0:09:36,25,9008,6871,6409,4661,4049,733,415,,,,,,9264,7346,6414,3975,3655,557,371,,,,,,9152,7385,6362,4623,3373,550,329,,,,,,9150,7762,6086,4585,3076,504,286,,,,,,8455,7988,6108,4912,3451,516,326,,,,,,8831,8088,6138,5268,4027,550,335,,,,,,9235,8053,6685,4911,3708,528,337,,,,,,5609,5227,6478,4447,3105,471,372,,,,,,
0:10:06,25,9246,7105,6590,4866,4240,749,422,,,,,,9461,7547,6650,4130,3789,570,383,,,,,,9345,7532,6498,4782,3507,566,326,,,,,,9308,8006,6312,4749,3223,515,287,,,,,,8515,8144,6330,5071,3603,526,326,,,,,,9033,8275,6326,5449,4139,567,337,,,,,,9174,8192,6924,5077,3856,543,341,,,,,,5738,5319,6608,4596,3221,474,375,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Results,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1,2,3,4,5,6,7,8,9,10,11,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A,1385200,822400,745000,484800,412400,43400,13400,?????,?????,?????,?????,?????,Max V [540,590],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1,0.999,1,1,1,0.989,0.907,?????,?????,?????,?????,?????,R-Squared [540,590],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,0:01:06,0:01:06,0:01:06,0:01:06,0:01:06,0:01:06,0:01:06,?????,?????,?????,?????,?????,t at Max V [540,590],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,?????,?????,?????,?????,?????,?????,?????,?????,?????,?????,?????,?????,Lagtime [540,590],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,0:00:06,0:00:06,0:00:06,0:00:06,0:00:06,0:00:06,0:00:06,?????,?????,?????,?????,?????,Max V Calc - t min [540,590],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,0:02:06,0:02:06,0:02:06,0:02:06,0:02:06,0:02:06,0:02:06,?????,?????,?????,?????,?????,Max V Calc - t max [540,590],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,best,best,best,best,best,best,OUT-,?????,?????,?????,?????,?????,Symbols (R-Squared [540,590]),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,?????,?????,?????,?????,?????,Symbols (Max V [540,590]),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B,1476800,979200,791600,421400,374800,31200,14400,?????,?????,?????,?????,?????,Max V [540,590],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,0.999,0.999,0.999,1,1,0.99,0.832,?????,?????,?????,?????,?????,R-Squared [540,590],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,0:01:06,0:01:06,0:01:06,0:01:06,0:01:06,0:01:06,0:01:06,?????,?????,?????,?????,?????,t at Max V [540,590],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,?????,?????,?????,?????,?????,?????,?????,?????,?????,?????,?????,?????,Lagtime [540,590],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,0:00:06,0:00:06,0:00:06,0:00:06,0:00:06,0:00:06,0:00:06,?????,?????,?????,?????,?????,Max V Calc - t min [540,590],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,0:02:06,0:02:06,0:02:06,0:02:06,0:02:06,0:02:06,0:02:06,?????,?????,?????,?????,?????,Max V Calc - t max [540,590],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,best,best,best,best,best,best,OUT-,?????,?????,?????,?????,?????,Symbols (R-Squared [540,590]),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,?????,?????,?????,?????,?????,Symbols (Max V [540,590]),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C,1568000,1017800,776800,492800,344000,32200,9000,?????,?????,?????,?????,?????,Max V [540,590],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,0.999,1,1,0.997,1,0.994,0.964,?????,?????,?????,?????,?????,R-Squared [540,590],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,0:01:06,0:01:06,0:01:06,0:01:06,0:01:06,0:01:06,0:05:06,?????,?????,?????,?????,?????,t at Max V [540,590],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,?????,?????,?????,?????,?????,?????,0:02:19,?????,?????,?????,?????,?????,Lagtime [540,590],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,0:00:06,0:00:06,0:00:06,0:00:06,0:00:06,0:00:06,0:04:06,?????,?????,?????,?????,?????,Max V Calc - t min [540,590],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,0:02:06,0:02:06,0:02:06,0:02:06,0:02:06,0:02:06,0:06:06,?????,?????,?????,?????,?????,Max V Calc - t max [540,590],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,best,best,best,best,best,best,good,?????,?????,?????,?????,?????,Symbols (R-Squared [540,590]),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,?????,?????,?????,?????,?????,Symbols (Max V [540,590]),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
D,1515400,1077000,715400,483200,300800,29800,8000,?????,?????,?????,?????,?????,Max V [540,590],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,0.999,1,1,1,1,0.996,0.976,?????,?????,?????,?????,?????,R-Squared [540,590],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,0:01:06,0:01:06,0:01:06,0:01:06,0:01:06,0:07:06,0:04:06,?????,?????,?????,?????,?????,t at Max V [540,590],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,?????,?????,?????,?????,?????,0:00:33,0:00:59,?????,?????,?????,?????,?????,Lagtime [540,590],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,0:00:06,0:00:06,0:00:06,0:00:06,0:00:06,0:06:06,0:03:06,?????,?????,?????,?????,?????,Max V Calc - t min [540,590],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,0:02:06,0:02:06,0:02:06,0:02:06,0:02:06,0:08:06,0:05:06,?????,?????,?????,?????,?????,Max V Calc - t max [540,590],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,best,best,best,best,best,best,good,?????,?????,?????,?????,?????,Symbols (R-Squared [540,590]),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,?????,?????,?????,?????,?????,Symbols (Max V [540,590]),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
E,1426200,1079400,711400,524400,333400,28800,11000,?????,?????,?????,?????,?????,Max V [540,590],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,0.999,1,1,1,0.999,0.993,0.928,?????,?????,?????,?????,?????,R-Squared [540,590],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,0:01:06,0:01:06,0:01:06,0:01:06,0:01:06,0:05:06,0:01:06,?????,?????,?????,?????,?????,t at Max V [540,590],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,?????,?????,?????,?????,0:00:07,0:00:34,?????,?????,?????,?????,?????,?????,Lagtime [540,590],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
