plate_id,well,row,col,heat_min,polymer_id,sample_name,source_file,status,abs_activity,slope,intercept,r2,n,t_start,t_end,select_method,select_method_used,exclude_reason,dy,mono_frac,down_steps,pos_steps,pos_steps_eps,pos_eps,rmse,snr,start_idx_used,skip_indices,skip_count
plate1,A1,A,1,0.0,GOx,,"251025PMBTA-1,2,3,4,5,PMPC,PMTAC,EtOH1%,GOx.csv",ok,5.033333333333334,5.033333333333334,273.4000000000002,0.9727588278258258,5,6.0,126.0,initial_positive,initial_positive,,458.0,1.0,0,4,3,32.24655,35.73569643927482,12.816316614348354,0,,0
plate1,A2,A,2,5.0,GOx,,"251025PMBTA-1,2,3,4,5,PMPC,PMTAC,EtOH1%,GOx.csv",ok,3.224444444444445,3.224444444444445,196.16444444444448,0.9715008405765447,9,6.0,246.0,initial_positive_ext,initial_positive_ext,,463.0,1.0,0,5,3,62.2692,33.99122202279839,13.62116371366248,0,,0
plate1,A3,A,3,10.0,GOx,,"251025PMBTA-1,2,3,4,5,PMPC,PMTAC,EtOH1%,GOx.csv",ok,2.106666666666667,2.106666666666667,117.89333333333349,0.9803901034166775,9,6.0,246.0,initial_positive_ext_tangent,initial_positive_ext_tangent,,532.0,1.0,0,5,2,53.373599999999996,23.07860962498008,23.051648632426495,0,,0
plate1,A4,A,4,15.0,GOx,,"251025PMBTA-1,2,3,4,5,PMPC,PMTAC,EtOH1%,GOx.csv",ok,1.214632034632035,1.214632034632035,81.84640692640714,0.9915943060538861,21,6.0,606.0,initial_positive_ext,initial_positive_ext,,168.0,1.0,0,6,4,23.350949999999997,9.488983945951771,17.704740671592678,0,,0
plate1,A5,A,5,20.0,GOx,,"251025PMBTA-1,2,3,4,5,PMPC,PMTAC,EtOH1%,GOx.csv",ok,0.28050125313283214,0.28050125313283214,32.9741353383459,0.9719652576728391,20,6.0,576.0,initial_positive_ext,initial_positive_ext,,149.0,1.0,0,17,6,11.119499999999999,8.171273692520613,18.234611347844766,0,,0
plate1,A6,A,6,40.0,GOx,,"251025PMBTA-1,2,3,4,5,PMPC,PMTAC,EtOH1%,GOx.csv",ok,0.14505050505050507,0.14505050505050507,20.547878787878787,0.8825954459852765,10,6.0,276.0,initial_positive,initial_positive,,34.0,1.0,0,6,2,6.6716999999999995,4.558575003288424,7.458471117721201,0,,0
plate1,A7,A,7,60.0,GOx,,"251025PMBTA-1,2,3,4,5,PMPC,PMTAC,EtOH1%,GOx.csv",ok,0.14505050505050507,0.14505050505050507,20.547878787878787,0.8825954459852765,10,6.0,276.0,initial_positive,initial_positive,,34.0,1.0,0,6,2,6.6716999999999995,4.558575003288424,7.458471117721201,0,,0
plate1,B1,B,1,0.0,PMBTA-1,,"251025PMBTA-1,2,3,4,5,PMPC,PMTAC,EtOH1%,GOx.csv",ok,6.8599999999999985,6.8599999999999985,98.63999999999993,0.9714716932661122,4,6.0,96.0,initial_positive_tangent,initial_positive_tangent,,594.0,1.0,0,5,4,36.69435,39.42968424930638,15.064792206912843,0,,0
plate1,B2,B,2,5.0,PMBTA-1,,"251025PMBTA-1,2,3,4,5,PMPC,PMTAC,EtOH1%,GOx.csv",ok,5.986666666666665,5.986666666666665,101.67999999999994,0.9908874198225652,4,6.0,96.0,initial_positive_tangent,initial_positive_tangent,,528.0,1.0,0,5,5,43.36605,19.25616784305744,27.419785925387856,0,,0
plate1,B3,B,3,10.0,PMBTA-1,,"251025PMBTA-1,2,3,4,5,PMPC,PMTAC,EtOH1%,GOx.csv",ok,5.207619047619046,5.207619047619046,91.51619047619063,0.9929597409762807,6,6.0,156.0,initial_positive,initial_positive,,627.0,1.0,0,5,5,30.02265,22.466341667848553,27.908415587628497,0,,0
plate1,B4,B,4,15.0,PMBTA-1,,"251025PMBTA-1,2,3,4,5,PMPC,PMTAC,EtOH1%,GOx.csv",ok,4.540000000000001,4.540000000000001,82.76000000000012,0.9935152574616314,5,6.0,126.0,initial_positive_ext_tangent,initial_positive_ext_tangent,,546.0,1.0,0,5,4,53.373599999999996,15.56149093114154,35.0866123571305,0,,0
plate1,B5,B,5,20.0,PMBTA-1,,"251025PMBTA-1,2,3,4,5,PMPC,PMTAC,EtOH1%,GOx.csv",ok,3.839999999999999,3.839999999999999,52.96000000000013,0.9857186513191403,6,6.0,156.0,initial_positive_ext_intskip1_tangent,initial_positive_ext_intskip1_tangent,,574.0,1.0,0,5,3,81.17235,23.681216184985093,24.238619989623523,0,5,1
plate1,B6,B,6,40.0,PMBTA-1,,"251025PMBTA-1,2,3,4,5,PMPC,PMTAC,EtOH1%,GOx.csv",ok,1.3951510403064336,1.3951510403064336,74.36923478715082,0.9905590743483137,20,6.0,606.0,full_range_outlier_skip,full_range_outlier_skip,,798.0,1.0,0,19,19,0.0,25.28437736696723,31.56099074215351,0,12,1
plate1,B7,B,7,60.0,PMBTA-1,,"251025PMBTA-1,2,3,4,5,PMPC,PMTAC,EtOH1%,GOx.csv",ok,0.9124812030075191,0.9124812030075191,35.6679699248121,0.9938910179327797,20,6.0,576.0,full_range_outlier_skip,full_range_outlier_skip,,500.0,1.0,0,19,19,0.0,12.375308912374344,40.40303183866373,0,20,1
plate1,C1,C,1,0.0,PMBTA-2,,"251025PMBTA-1,2,3,4,5,PMPC,PMTAC,EtOH1%,GOx.csv",ok,7.539999999999999,7.539999999999999,114.96000000000001,0.9958784075736402,4,6.0,96.0,initial_positive_tangent,initial_positive_tangent,,672.0,1.0,0,5,3,38.91825,16.269603560013376,41.304018104753766,0,,0
plate1,C2,C,2,5.0,PMBTA-2,,"251025PMBTA-1,2,3,4,5,PMPC,PMTAC,EtOH1%,GOx.csv",ok,6.039999999999998,6.039999999999998,155.95999999999998,0.9957251686156534,4,6.0,96.0,initial_positive_tangent,initial_positive_tangent,,546.0,1.0,0,5,4,73.3887,13.274034804836063,41.13293418524392,0,,0
plate1,C3,C,3,10.0,PMBTA-2,,"251025PMBTA-1,2,3,4,5,PMPC,PMTAC,EtOH1%,GOx.csv",ok,5.52,5.52,135.47999999999993,0.995764705882353,4,6.0,96.0,initial_positive_tangent,initial_positive_tangent,,504.0,1.0,0,5,4,34.47045,12.074767078498859,41.73993557999264,0,,0
plate1,C4,C,4,15.0,PMBTA-2,,"251025PMBTA-1,2,3,4,5,PMPC,PMTAC,EtOH1%,GOx.csv",ok,5.066666666666665,5.066666666666665,119.59999999999994,0.9741617756189704,4,6.0,96.0,initial_positive_ext_tangent,initial_positive_ext_tangent,,438.0,1.0,0,5,4,74.50065,27.676705006196116,15.825583280304757,0,,0
plate1,C5,C,5,20.0,PMBTA-2,,"251025PMBTA-1,2,3,4,5,PMPC,PMTAC,EtOH1%,GOx.csv",ok,4.006666666666667,4.006666666666667,93.96000000000008,0.9950221482722144,5,6.0,126.0,initial_positive_ext_tangent,initial_positive_ext_tangent,,476.0,1.0,0,5,3,74.50065,12.023310692151313,39.589761271883965,0,,0
plate1,C6,C,6,40.0,PMBTA-2,,"251025PMBTA-1,2,3,4,5,PMPC,PMTAC,EtOH1%,GOx.csv",ok,1.4921212121212122,1.4921212121212122,56.68363636363623,0.9947980844031157,11,6.0,306.0,initial_positive_ext_tangent,initial_positive_ext_tangent,,432.0,1.0,0,5,5,15.5673,10.236218309964665,42.20308583878269,0,,0
plate1,C7,C,7,60.0,PMBTA-2,,"251025PMBTA-1,2,3,4,5,PMPC,PMTAC,EtOH1%,GOx.csv",ok,0.7375757575757577,0.7375757575757577,61.539913419913546,0.9810573939985734,21,6.0,606.0,initial_positive_ext,initial_positive_ext,,308.0,1.0,0,13,6,15.5673,16.132752842764134,19.091596022195628,0,,0
plate1,D1,D,1,0.0,PMBTA-3,,"251025PMBTA-1,2,3,4,5,PMPC,PMTAC,EtOH1%,GOx.csv",ok,6.119999999999998,6.119999999999998,55.880000000000024,0.996551724137931,4,6.0,96.0,initial_positive_tangent,initial_positive_tangent,,552.0,1.0,0,5,5,40.030199999999994,12.074767078498867,45.7151675399919,0,,0
plate1,D2,D,2,5.0,PMBTA-3,,"251025PMBTA-1,2,3,4,5,PMPC,PMTAC,EtOH1%,GOx.csv",ok,7.586666666666666,7.586666666666666,111.07999999999986,0.9994165766321963,4,6.0,96.0,initial_positive_tangent,initial_positive_tangent,,684.0,1.0,0,5,4,32.24655,6.148170459575732,111.25260831611519,0,,0
plate1,D3,D,3,10.0,PMBTA-3,,"251025PMBTA-1,2,3,4,5,PMPC,PMTAC,EtOH1%,GOx.csv",ok,6.233333333333332,6.233333333333332,117.59999999999992,0.9930143404799091,4,6.0,96.0,initial_positive_tangent,initial_positive_tangent,,572.0,1.0,0,5,4,41.142149999999994,17.53567791675016,32.619212254896084,0,,0
plate1,D4,D,4,15.0,PMBTA-3,,"251025PMBTA-1,2,3,4,5,PMPC,PMTAC,EtOH1%,GOx.csv",ok,5.839999999999999,5.839999999999999,103.15999999999998,0.998953370303835,4,6.0,96.0,initial_positive_ext_tangent,initial_positive_ext_tangent,,530.0,1.0,0,5,5,43.36605,6.340346993658953,83.59163946862449,0,,0
plate1,D5,D,5,20.0,PMBTA-3,,"251025PMBTA-1,2,3,4,5,PMPC,PMTAC,EtOH1%,GOx.csv",ok,4.26,4.26,134.84000000000017,0.9887185820136568,5,6.0,126.0,initial_positive_ext_tangent,initial_positive_ext_tangent,,494.0,1.0,0,5,5,44.477999999999994,19.30595762970592,25.587956291785325,0,,0
plate1,D6,D,6,40.0,PMBTA-3,,"251025PMBTA-1,2,3,4,5,PMPC,PMTAC,EtOH1%,GOx.csv",ok,3.575238095238094,3.575238095238094,104.73904761904777,0.9907789408361928,6,6.0,156.0,initial_positive_ext_tangent,initial_positive_ext_tangent,,538.0,1.0,0,5,2,78.94845,17.67142792983534,30.44462519588719,0,,0
plate1,D7,D,7,60.0,PMBTA-3,,"251025PMBTA-1,2,3,4,5,PMPC,PMTAC,EtOH1%,GOx.csv",ok,1.6939393939393943,1.6939393939393943,63.01818181818172,0.9857021906946579,11,6.0,306.0,initial_positive_ext_tangent,initial_positive_ext_tangent,,512.0,1.0,0,5,4,25.574849999999998,19.354457918585936,26.453853791911367,0,,0
plate1,E1,E,1,0.0,PMBTA-4,,"251025PMBTA-1,2,3,4,5,PMPC,PMTAC,EtOH1%,GOx.csv",ok,5.993333333333331,5.993333333333331,242.44000000000045,0.9649239475632179,5,6.0,126.0,initial_positive,initial_positive,,546.0,1.0,0,4,3,67.82894999999999,48.48009900979987,11.26235323672955,0,,0
plate1,E2,E,2,5.0,PMBTA-4,,"251025PMBTA-1,2,3,4,5,PMPC,PMTAC,EtOH1%,GOx.csv",ok,6.499999999999998,6.499999999999998,183.99999999999974,0.9897652675034229,4,6.0,96.0,initial_positive_tangent,initial_positive_tangent,,570.0,1.0,0,5,4,32.24655,22.16979927739534,25.71065226473001,0,,0
plate1,E3,E,3,10.0,PMBTA-4,,"251025PMBTA-1,2,3,4,5,PMPC,PMTAC,EtOH1%,GOx.csv",ok,6.633333333333332,6.633333333333332,142.1999999999998,0.993547124556553,4,6.0,96.0,initial_positive_tangent,initial_positive_tangent,,610.0,1.0,0,5,4,32.24655,17.930421077041085,34.020394578520936,0,,0
plate1,E4,E,4,15.0,PMBTA-4,,"251025PMBTA-1,2,3,4,5,PMPC,PMTAC,EtOH1%,GOx.csv",ok,5.5666666666666655,5.5666666666666655,141.59999999999997,0.9993263532059138,4,6.0,96.0,initial_positive_tangent,initial_positive_tangent,,498.0,1.0,0,5,5,31.1346,4.847679857416326,102.7295561273547,0,,0
plate1,E5,E,5,20.0,PMBTA-4,,"251025PMBTA-1,2,3,4,5,PMPC,PMTAC,EtOH1%,GOx.csv",ok,4.233333333333333,4.233333333333333,141.40000000000023,0.9931356708668709,5,6.0,126.0,initial_positive_ext_tangent,initial_positive_ext_tangent,,502.0,1.0,0,5,4,43.36605,14.931845163944075,33.61942174515349,0,,0
plate1,E6,E,6,40.0,PMBTA-4,,"251025PMBTA-1,2,3,4,5,PMPC,PMTAC,EtOH1%,GOx.csv",ok,2.4476190476190482,2.4476190476190482,79.60000000000015,0.9769333737621749,7,6.0,186.0,initial_positive_ext_tangent,initial_positive_ext_tangent,,468.0,1.0,0,6,2,56.709450000000004,22.56600296454643,20.739162391109165,0,,0
plate1,E7,E,7,60.0,PMBTA-4,,"251025PMBTA-1,2,3,4,5,PMPC,PMTAC,EtOH1%,GOx.csv",ok,1.217835497835498,1.217835497835498,74.67567099567115,0.9857913344667211,21,6.0,606.0,initial_positive_ext,initial_positive_ext,,287.0,1.0,0,8,5,26.686799999999998,17.999176935914882,15.945173549981336,0,,0
plate1,F1,F,1,0.0,PMBTA-5,,"251025PMBTA-1,2,3,4,5,PMPC,PMTAC,EtOH1%,GOx.csv",ok,6.653333333333332,6.653333333333332,202.67999999999986,0.9718629249443816,4,6.0,96.0,initial_positive_tangent,initial_positive_tangent,,582.0,1.0,0,5,4,34.47045,37.971041597512155,15.327469974858868,0,,0
plate1,F2,F,2,5.0,PMBTA-5,,"251025PMBTA-1,2,3,4,5,PMPC,PMTAC,EtOH1%,GOx.csv",ok,5.986666666666666,5.986666666666666,238.4800000000003,0.9095794118443256,5,6.0,126.0,initial_positive,initial_positive,,563.0,1.0,0,4,3,37.8063,80.08195801802047,7.030297634247451,0,,0
plate1,F3,F,3,10.0,PMBTA-5,,"251025PMBTA-1,2,3,4,5,PMPC,PMTAC,EtOH1%,GOx.csv",ok,6.393333333333333,6.393333333333333,205.43999999999969,0.9870628451222718,4,6.0,96.0,initial_positive_tangent,initial_positive_tangent,,574.0,1.0,0,5,4,48.925799999999995,24.54994908345027,23.380903888999278,0,,0
plate1,F4,F,4,15.0,PMBTA-5,,"251025PMBTA-1,2,3,4,5,PMPC,PMTAC,EtOH1%,GOx.csv",ok,6.5666666666666655,6.5666666666666655,176.6,0.9966409688801688,4,6.0,96.0,initial_positive_tangent,initial_positive_tangent,,580.0,1.0,0,5,4,31.1346,12.786711852544432,45.35958944633137,0,,0
plate1,F5,F,5,20.0,PMBTA-5,,"251025PMBTA-1,2,3,4,5,PMPC,PMTAC,EtOH1%,GOx.csv",ok,6.186666666666665,6.186666666666665,160.48000000000002,0.9973409922638625,4,6.0,96.0,initial_positive_tangent,initial_positive_tangent,,566.0,1.0,0,5,4,63.381150000000005,10.714476188783124,52.82572755096388,0,,0
plate1,F6,F,6,40.0,PMBTA-5,,"251025PMBTA-1,2,3,4,5,PMPC,PMTAC,EtOH1%,GOx.csv",ok,3.8323809523809507,3.8323809523809507,209.57714285714312,0.955878158205431,6,6.0,156.0,initial_positive,initial_positive,,461.0,1.0,0,5,5,34.47045,42.18507973657218,10.928034340073252,0,,0
plate1,F7,F,7,60.0,PMBTA-5,,"251025PMBTA-1,2,3,4,5,PMPC,PMTAC,EtOH1%,GOx.csv",ok,2.1555555555555554,2.1555555555555554,81.28888888888908,0.9969871751853435,9,6.0,246.0,initial_positive_ext_tangent,initial_positive_ext_tangent,,524.0,1.0,0,5,5,33.35849999999999,9.178611745805949,57.089243396680125,0,,0
plate1,G1,G,1,0.0,PMPC,,"251025PMBTA-1,2,3,4,5,PMPC,PMTAC,EtOH1%,GOx.csv",ok,6.233333333333332,6.233333333333332,154.59999999999994,0.990000622837762,4,6.0,96.0,initial_positive_tangent,initial_positive_tangent,,554.0,1.0,0,5,4,46.701899999999995,21.011901389450713,26.36600989752009,0,,0
plate1,G2,G,2,5.0,PMPC,,"251025PMBTA-1,2,3,4,5,PMPC,PMTAC,EtOH1%,GOx.csv",ok,5.499999999999999,5.499999999999999,168.9999999999998,0.9862772516827394,4,6.0,96.0,initial_positive_tangent,initial_positive_tangent,,492.0,1.0,0,5,5,20.015099999999997,21.76005514698892,22.61023681587768,0,,0
plate1,G3,G,3,10.0,PMPC,,"251025PMBTA-1,2,3,4,5,PMPC,PMTAC,EtOH1%,GOx.csv",ok,3.973333333333333,3.973333333333333,135.36000000000027,0.9969911981318483,5,6.0,126.0,initial_positive_ext_tangent,initial_positive_ext_tangent,,488.0,1.0,0,5,5,67.82894999999999,9.26066952223219,52.69597396045722,0,,0
plate1,G4,G,4,15.0,PMPC,,"251025PMBTA-1,2,3,4,5,PMPC,PMTAC,EtOH1%,GOx.csv",ok,2.6690476190476202,2.6690476190476202,96.91428571428588,0.9931911012474945,7,6.0,186.0,initial_positive_ext_intskip1_tangent,initial_positive_ext_intskip1_tangent,,464.0,1.0,0,5,3,52.261649999999996,13.259574900071721,34.993580374696265,0,11,1
plate1,G5,G,5,20.0,PMPC,,"251025PMBTA-1,2,3,4,5,PMPC,PMTAC,EtOH1%,GOx.csv",ok,1.7872727272727276,1.7872727272727276,61.7309090909089,0.9887422376137214,11,6.0,306.0,initial_positive_ext_tangent,initial_positive_ext_tangent,,538.0,1.0,0,6,4,27.79875,18.09241656579028,29.736215615178676,0,,0
plate1,G6,G,6,40.0,PMPC,,"251025PMBTA-1,2,3,4,5,PMPC,PMTAC,EtOH1%,GOx.csv",ok,0.5460389708910418,0.5460389708910418,42.03113336367778,0.9874614675335776,20,6.0,606.0,full_range_outlier_skip,full_range_outlier_skip,,332.0,1.0,0,18,18,0.0,11.445696416022631,29.00653555123216,0,11,1
plate1,G7,G,7,60.0,PMPC,,"251025PMBTA-1,2,3,4,5,PMPC,PMTAC,EtOH1%,GOx.csv",ok,0.25111111111111106,0.25111111111111106,29.693333333333353,0.9354578754578755,9,6.0,246.0,initial_positive,initial_positive,,54.0,1.0,0,7,2,11.119499999999999,5.109178378536386,10.569214069104136,0,,0
plate1,H1,H,1,0.0,PMTAC,,"251025PMBTA-1,2,3,4,5,PMPC,PMTAC,EtOH1%,GOx.csv",ok,5.979999999999999,5.979999999999999,176.51999999999975,0.9962779294589625,4,6.0,96.0,initial_positive_tangent,initial_positive_tangent,,548.0,1.0,0,5,4,42.2541,12.25969004502151,44.6993356265553,0,,0
plate1,H2,H,2,5.0,PMTAC,,"251025PMBTA-1,2,3,4,5,PMPC,PMTAC,EtOH1%,GOx.csv",ok,5.686666666666666,5.686666666666666,193.47999999999996,0.995177361226039,4,6.0,96.0,initial_positive_tangent,initial_positive_tangent,,500.0,1.0,0,5,4,60.0453,13.277801022759734,37.656837841062895,0,,0
plate1,H3,H,3,10.0,PMTAC,,"251025PMBTA-1,2,3,4,5,PMPC,PMTAC,EtOH1%,GOx.csv",ok,3.9133333333333327,3.9133333333333327,159.72000000000023,0.9863992900492385,5,6.0,126.0,initial_positive_ext_tangent,initial_positive_ext_tangent,,452.0,1.0,0,5,5,44.477999999999994,19.49564053833573,23.184670393936305,0,,0
plate1,H4,H,4,15.0,PMTAC,,"251025PMBTA-1,2,3,4,5,PMPC,PMTAC,EtOH1%,GOx.csv",ok,2.262222222222222,2.262222222222222,102.96000000000016,0.991963396891033,9,6.0,246.0,initial_positive_ext_tangent,initial_positive_ext_tangent,,554.0,1.0,0,5,4,30.02265,15.772456066522134,35.12452326152672,0,,0
plate1,H5,H,5,20.0,PMTAC,,"251025PMBTA-1,2,3,4,5,PMPC,PMTAC,EtOH1%,GOx.csv",ok,1.3442424242424245,1.3442424242424245,72.29818181818169,0.9705500315656566,11,6.0,306.0,initial_positive_ext_tangent,initial_positive_ext_tangent,,394.0,1.0,0,5,3,31.1346,22.214283246715148,17.736336375302297,0,,0
plate1,H6,H,6,40.0,PMTAC,,"251025PMBTA-1,2,3,4,5,PMPC,PMTAC,EtOH1%,GOx.csv",ok,0.31428007889546355,0.31428007889546355,32.87053254437872,0.9806661051582273,14,6.0,426.0,initial_positive_ext_skip1,initial_positive_ext_skip1,,82.0,1.0,0,8,4,11.119499999999999,4.544193764541403,18.045005175578677,0,13,1
plate1,H7,H,7,60.0,PMTAC,,"251025PMBTA-1,2,3,4,5,PMPC,PMTAC,EtOH1%,GOx.csv",ok,0.1358395989974938,0.1358395989974938,21.870676691729333,0.881469845355999,20,6.0,576.0,initial_positive_post_long_ext,initial_positive_post_long_ext,,73.0,1.0,0,9,3,12.231449999999999,8.616961765911924,8.471663445087367,0,,0
